=== COLD CERT START 20260211T203909Z ===
pwd: /Users/dcharb/Documents/Kimi_Agent_UFRF, Fel Polynomials, Moonshine
✔ [489/760] Built Mathlib.Data.Option.NAry (1.5s)
✔ [490/761] Built Mathlib.Logic.Function.Iterate (2.3s)
✔ [491/761] Built Aesop.RuleTac.Basic (1.8s)
✔ [492/761] Built Mathlib.Tactic.GRewrite.Core (2.5s)
✔ [493/763] Built Aesop.Index.Forward (1.8s)
✔ [494/763] Built Aesop.Index.RulePattern (1.9s)
✔ [495/763] Built Mathlib.Tactic.IrreducibleDef (2.9s)
✔ [496/763] Built Mathlib.Tactic.Translate.Core (8.3s)
✔ [497/766] Built Mathlib.Logic.Unique (2.1s)
✔ [498/766] Built Aesop.Search.Expansion.Basic (1.5s)
✔ [499/766] Built Mathlib.Lean.Meta.CongrTheorems (3.1s)
✔ [500/766] Built Mathlib.Tactic.GCongr (1.8s)
✔ [501/766] Built Mathlib.Tactic.FunProp.Elab (2.6s)
✔ [502/772] Built Aesop.RuleTac.Tactic (1.8s)
✔ [503/774] Built Aesop.RuleTac.Preprocess (1.9s)
✔ [504/774] Built Mathlib.Tactic.GRewrite.Elab (2.4s)
✔ [505/774] Built Aesop.RuleTac.Descr (1.7s)
✔ [506/774] Built Aesop.RuleTac.Cases (2.2s)
✔ [507/778] Built Aesop.RuleTac.Apply (2.1s)
✔ [508/784] Built Mathlib.Tactic.HaveI (1.1s)
✔ [509/785] Built Mathlib.Tactic.Translate.ToDual (2.3s)
✔ [510/788] Built Mathlib.Tactic.Translate.ToAdditive (2.3s)
✔ [511/788] Built Mathlib.Data.FunLike.Basic (2.3s)
✔ [512/788] Built Mathlib.Tactic.FunProp (2.1s)
✔ [513/788] Built Mathlib.Lean.Expr.Rat (1.1s)
✔ [514/788] Built Mathlib.Data.Rat.Init (1.4s)
✔ [515/790] Built Aesop.Rule.Basic (1.7s)
✔ [516/813] Built Mathlib.Tactic.GRewrite (2.1s)
✔ [517/818] Built Mathlib.Data.Quot (3.3s)
✔ [518/818] Built Mathlib.Tactic.TryThis (1.0s)
✔ [519/820] Built Mathlib.Util.Qq (2.0s)
✔ [520/821] Built Mathlib.Tactic.ToDual (1.0s)
✔ [521/821] Built Mathlib.Data.Ineq (1.1s)
✔ [522/821] Built Mathlib.Tactic.FieldSimp.Attr (992ms)
✔ [523/827] Built Mathlib.Tactic.ToAdditive (1.0s)
✔ [524/827] Built Mathlib.Control.Basic (1.4s)
✔ [525/832] Built Mathlib.Tactic.CongrExclamation (4.3s)
✔ [526/832] Built Mathlib.Util.AtomM.Recurse (2.1s)
✔ [527/834] Built Aesop.Rule (1.9s)
✔ [528/834] Built Mathlib.Data.FunLike.Embedding (2.2s)
✔ [529/834] Built Mathlib.Util.DischargerAsTactic (1.4s)
✔ [530/834] Built Mathlib.Control.Functor (1.4s)
✔ [531/834] Built Mathlib.Data.List.Monad (1.1s)
✔ [532/834] Built Mathlib.Order.Defs.PartialOrder (2.8s)
✔ [533/834] Built Mathlib.Util.SynthesizeUsing (2.0s)
✔ [534/834] Built Mathlib.Algebra.Notation.Defs (2.7s)
✔ [535/834] Built Aesop.Tree.UnsafeQueue (1.8s)
✔ [536/834] Built Mathlib.Order.Notation (2.9s)
✔ [537/834] Built Aesop.RuleSet.Member (1.9s)
✔ [538/834] Built Mathlib.Tactic.Convert (2.0s)
✔ [539/834] Built Mathlib.Data.FunLike.Equiv (2.1s)
✔ [540/834] Built Aesop.Forward.Match (3.1s)
✔ [541/835] Built Mathlib.Data.List.Defs (1.9s)
✔ [542/835] Built Mathlib.Algebra.NeZero (2.1s)
✔ [543/835] Built Mathlib.Order.Interval.Set.Defs (2.2s)
✔ [544/840] Built Aesop.Builder.Basic (1.7s)
✔ [545/840] Built Mathlib.Tactic.TermCongr (4.9s)
✔ [546/840] Built Mathlib.Algebra.Regular.Defs (2.2s)
✔ [547/840] Built Mathlib.Algebra.Notation.Pi.Defs (2.5s)
✔ [548/840] Built Mathlib.Order.TypeTags (2.1s)
✔ [549/840] Built Mathlib.Order.Defs.LinearOrder (2.8s)
✔ [550/840] Built Aesop.Tree.Data.ForwardRuleMatches (2.0s)
✔ [551/840] Built Aesop.Builder.Unfold (1.8s)
✔ [552/840] Built Aesop.RuleTac.Forward (2.9s)
✔ [553/840] Built Aesop.Builder.Apply (1.9s)
✔ [554/840] Built Aesop.Builder.Tactic (1.9s)
✔ [555/840] Built Aesop.Index (2.7s)
✔ [556/840] Built Mathlib.Tactic.CongrM (2.5s)
✔ [557/840] Built Aesop.Builder.Forward (2.6s)
✔ [558/840] Built Mathlib.Logic.Equiv.Defs (4.4s)
✔ [559/840] Built Aesop.Builder.NormSimp (1.7s)
✔ [560/842] Built Aesop.Builder.Constructors (1.7s)
✔ [561/842] Built Aesop.Builder.Cases (2.1s)
✔ [562/842] Built Aesop.Forward.State (5.1s)
✔ [563/842] Built Mathlib.Algebra.Notation.Pi.Basic (2.5s)
✔ [564/842] Built Mathlib.Data.Nat.Basic (2.4s)
✔ [565/844] Built Aesop.RuleTac (1.0s)
✔ [566/844] Built Mathlib.Data.Int.Order.Basic (2.4s)
✔ [567/844] Built Mathlib.Data.Bool.Basic (2.7s)
✔ [568/844] Built Mathlib.Tactic.Widget.CongrM (2.2s)
✔ [569/847] Built Aesop.Builder.Default (1.9s)
✔ [570/851] Built Mathlib.Control.EquivFunctor (2.7s)
✔ [571/854] Built Mathlib.Order.Basic (5.3s)
✔ [572/854] Built Aesop.RuleSet (3.0s)
✔ [573/854] Built Mathlib.Data.Int.Basic (2.6s)
✔ [574/854] Built Mathlib.Data.Nat.Find (2.8s)
✔ [575/854] Built Mathlib.Data.PNat.Notation (1.1s)
✔ [576/854] Built Aesop.Tree.Data (3.7s)
✔ [577/854] Built Mathlib.Data.Nat.Sqrt (3.3s)
✔ [578/854] Built Mathlib.Algebra.Group.Defs (7.0s)
✔ [579/854] Built Mathlib.Logic.Equiv.Prod (4.5s)
✔ [580/854] Built Mathlib.Order.Synonym (2.0s)
✔ [581/858] Built Aesop.Forward.State.ApplyGoalDiff (1.0s)
✔ [582/858] Built Mathlib.Order.ULift (2.1s)
✔ [583/858] Built Aesop.Forward.State.Initial (2.3s)
✔ [584/858] Built Aesop.Frontend.RuleExpr (3.9s)
✔ [585/858] Built Mathlib.Order.RelClasses (2.9s)
✔ [586/858] Built Aesop.Search.Queue.Class (1.0s)
✔ [587/858] Built Aesop.Frontend.Extension.Init (2.1s)
✔ [588/858] Built Aesop.Tree.Traversal (2.0s)
✔ [589/858] Built Aesop.Tree.RunMetaM (1.8s)
✔ [590/858] Built Mathlib.Data.PNat.Defs (2.4s)
✔ [591/858] Built Mathlib.Algebra.Group.Invertible.Defs (2.2s)
✔ [592/858] Built Mathlib.Algebra.BigOperators.Group.List.Defs (2.1s)
✔ [593/858] Built Mathlib.Algebra.Group.Nat.Defs (2.1s)
✔ [594/858] Built Mathlib.Algebra.Group.Int.Defs (2.1s)
✔ [595/859] Built Mathlib.Data.Nat.Cast.Defs (2.7s)
✔ [596/859] Built Mathlib.Algebra.GroupWithZero.Defs (2.8s)
✔ [597/859] Built Mathlib.Algebra.Group.Semiconj.Defs (2.8s)
✔ [598/859] Built Mathlib.Algebra.Group.Pi.Basic (3.9s)
✔ [599/859] Built Mathlib.Order.Compare (2.5s)
✔ [600/859] Built Mathlib.Order.Max (2.8s)
✔ [601/859] Built Mathlib.Algebra.Group.InjSurj (4.8s)
✔ [602/861] Built Aesop.Tree.TreeM (2.1s)
✔ [603/861] Built Mathlib.Logic.Equiv.Sum (3.6s)
✔ [604/861] Built Aesop.Frontend.Extension (1.8s)
✔ [605/863] Built Aesop.Saturate (3.3s)
✔ [606/863] Built Mathlib.Algebra.Order.Group.Synonym (4.6s)
✔ [607/863] Built Mathlib.Lean.Meta.Tactic.Rewrite (1.0s)
✔ [608/863] Built Aesop.Tree.State (2.1s)
✔ [609/863] Built Aesop.Tree.Tracing (2.4s)
✔ [610/863] Built Mathlib.Data.Int.Cast.Defs (2.2s)
✔ [611/863] Built Mathlib.Data.Nat.Cast.NeZero (2.2s)
✔ [612/863] Built Mathlib.Algebra.GroupWithZero.Nat (2.1s)
✔ [613/863] Built Mathlib.Data.Tree.Basic (1.3s)
✔ [614/863] Built Mathlib.Algebra.GroupWithZero.NeZero (2.2s)
✔ [615/863] Built Mathlib.Algebra.Group.Hom.Defs (7.3s)
✔ [616/863] Built Mathlib.Algebra.Group.Commute.Defs (2.6s)
✔ [617/863] Built Aesop.Search.SearchM (2.3s)
✔ [618/863] Built Aesop.Tree.Free (1.9s)
✔ [619/863] Built Aesop.Tree.ExtractProof (2.6s)
✔ [620/865] Built Aesop.Frontend.Tactic (2.6s)
✔ [621/865] Built Aesop.Frontend.Attribute (2.3s)
✔ [622/865] Built Aesop.Tree.ExtractScript (2.9s)
✔ [623/865] Built Aesop.Tree.AddRapp (3.9s)
✔ [624/865] Built Aesop.Frontend.Saturate (2.4s)
✔ [625/865] Built Aesop.Frontend.Command (2.8s)
✔ [626/865] Built Mathlib.Algebra.CharZero.Defs (2.5s)
✔ [627/865] Built Aesop.Tree.Check (3.0s)
✔ [628/865] Built Aesop.Search.RuleSelection (1.0s)
✔ [629/865] Built Aesop.BuiltinRules.Subst (2.1s)
✔ [630/865] Built Aesop.BuiltinRules.Split (2.2s)
✔ [631/868] Built Aesop.BuiltinRules.Rfl (2.1s)
✔ [632/868] Built Mathlib.Algebra.GroupWithZero.InjSurj (2.9s)
✔ [633/868] Built Mathlib.Algebra.Ring.Defs (3.6s)
✔ [634/868] Built Aesop.BuiltinRules.Intros (2.2s)
✔ [635/870] Built Aesop.BuiltinRules.Ext (2.1s)
✔ [636/870] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.Datatypes (1.3s)
✔ [637/870] Built Aesop.BuiltinRules.DestructProducts (2.1s)
✔ [638/870] Built Aesop.BuiltinRules.ApplyHyps (2.1s)
✔ [639/870] Built Mathlib.Algebra.Group.Equiv.Defs (4.6s)
✔ [640/870] Built Mathlib.Algebra.Group.Units.Defs (4.7s)
✔ [641/870] Built Aesop.Frontend (2.0s)
✔ [642/870] Built Mathlib.Tactic.Bound.Init (2.1s)
✔ [643/870] Built Aesop.BuiltinRules.Assumption (2.4s)
✔ [644/872] Built Aesop.Tree (1.8s)
✔ [645/877] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.Gauss (1.3s)
✔ [646/877] Built Mathlib.Util.ElabWithoutMVars (1.1s)
✔ [647/885] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.SimplexAlgorithm (1.4s)
✔ [648/894] Built Mathlib.Algebra.Ring.Nat (2.1s)
✔ [649/916] Built Mathlib.Algebra.Ring.Semiconj (2.1s)
✔ [650/917] Built Aesop.BuiltinRules (2.0s)
✔ [651/982] Built Mathlib.Algebra.Field.Defs (2.6s)
✔ [652/982] Built Mathlib.Algebra.Group.Nat.Units (2.2s)
✔ [653/1039] Built Mathlib.Control.ULift (1.4s)
✔ [654/1062] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.PositiveVector (1.3s)
✔ [655/1062] Built Mathlib.Data.Int.Cast.Pi (1.1s)
✔ [656/1066] Built Aesop.Search.Queue (1.0s)
✔ [657/1074] Built Mathlib.Logic.Pairwise (2.1s)
✔ [658/1074] Built Mathlib.Logic.Function.CompTypeclasses (1.0s)
✔ [659/1079] Built Mathlib.Algebra.Notation (2.0s)
✔ [660/1092] Built Aesop.Search.Expansion.Norm (4.5s)
✔ [661/1103] Built Mathlib.Data.PNat.Equiv (1.0s)
✔ [662/1103] Built Mathlib.Data.Int.DivMod (1.1s)
✔ [663/1143] Built Mathlib.Algebra.GroupWithZero.Pi (2.2s)
✔ [664/1177] Built Mathlib.Data.Finite.Defs (2.2s)
✔ [665/1177] Built Mathlib.Data.List.Flatten (2.2s)
✔ [666/1216] Built Mathlib.Algebra.Group.Commute.Hom (2.3s)
✔ [667/1255] Built Mathlib.Data.List.Pairwise (2.1s)
✔ [668/1256] Built Mathlib.Algebra.Group.Hom.CompTypeclasses (2.1s)
✔ [669/1271] Built Mathlib.Data.List.TakeWhile (2.2s)
✔ [670/1271] Built Mathlib.Algebra.Group.PUnit (2.2s)
✔ [671/1320] Built Mathlib.Tactic.SuppressCompilation (1.8s)
✔ [672/1326] Built Aesop.Search.Expansion (2.9s)
✔ [673/1326] Built Mathlib.Logic.Small.Defs (2.3s)
✔ [674/1340] Built Mathlib.Control.Traversable.Basic (1.5s)
✔ [675/1424] Built Mathlib.Data.Sigma.Lex (1.4s)
✔ [676/1462] Built Mathlib.Data.Countable.Defs (2.5s)
✔ [677/1502] Built Mathlib.Control.Monad.Basic (2.5s)
✔ [678/1509] Built Mathlib.Data.Nat.Bits (2.8s)
✔ [679/1560] Built Mathlib.Control.Applicative (2.6s)
✔ [680/1624] Built Mathlib.Algebra.Ring.PUnit (1.9s)
✔ [681/1696] Built Mathlib.Algebra.Group.Irreducible.Defs (2.0s)
✔ [682/1886] Built Mathlib.Algebra.GroupWithZero.Regular (2.0s)
✔ [683/2048] Built Aesop.Search.ExpandSafePrefix (2.3s)
✔ [684/2052] Built Mathlib.Algebra.Order.GroupWithZero.Synonym (2.1s)
✔ [685/2070] Built Mathlib.Algebra.Group.Pi.Units (2.3s)
✔ [686/2104] Built Mathlib.Algebra.Group.Commutator (2.0s)
✔ [687/2150] Built Mathlib.Logic.UnivLE (2.1s)
✔ [688/2150] Built Mathlib.Data.ENat.Defs (2.0s)
✔ [689/2300] Built Mathlib.Algebra.Notation.Lemmas (2.1s)
✔ [690/2300] Built Mathlib.CategoryTheory.ConcreteCategory.Bundled (1.1s)
✔ [691/2404] Built Mathlib.Algebra.EuclideanDomain.Defs (2.7s)
✔ [692/2481] Built Mathlib.Util.AddRelatedDecl (1.6s)
✔ [693/2533] Built Mathlib.Data.Opposite (2.1s)
✔ [694/2824] Built Mathlib.Tactic.CategoryTheory.Coherence.Datatypes (1.8s)
✔ [695/2825] Built Mathlib.Logic.Lemmas (2.5s)
✔ [696/2826] Built Aesop.Search.Main (3.3s)
✔ [697/2870] Built Mathlib.Tactic.ProxyType (3.8s)
✔ [698/2960] Built Mathlib.RingTheory.LocalRing.Defs (2.1s)
✔ [699/2976] Built Mathlib.Algebra.Group.Ext (3.1s)
✔ [700/3000] Built Mathlib.Algebra.Homology.ComplexShape (2.5s)
✔ [701/3002] Built Mathlib.Combinatorics.Quiver.Basic (2.4s)
✔ [702/3037] Built Mathlib.Data.Matrix.DMatrix (2.6s)
✔ [703/3037] Built Mathlib.Algebra.PEmptyInstances (2.3s)
✔ [704/3217] Built Mathlib.Data.Stream.Defs (1.4s)
✔ [705/3217] Built Mathlib.Tactic.Monotonicity.Basic (1.2s)
✔ [706/3624] Built Mathlib.Tactic.CategoryTheory.Coherence.PureCoherence (2.5s)
✔ [707/3666] Built Mathlib.Algebra.HierarchyDesign (1.8s)
✔ [708/3811] Built Aesop.Main (2.6s)
✔ [709/3888] Built Mathlib.Algebra.Expr (1.7s)
✔ [710/3965] Built Mathlib.Tactic.CategoryTheory.Coherence.Normalize (3.4s)
✔ [711/3965] Built Mathlib.Util.Superscript (1.4s)
✔ [712/3997] Built Mathlib.Combinatorics.Quiver.Prefunctor (2.2s)
✔ [713/3997] Built Mathlib.Data.Nat.NthRoot.Defs (1.2s)
✔ [714/4088] Built Mathlib.Algebra.Group.MinimalAxioms (2.1s)
✔ [715/4215] Built Mathlib.Tactic.Generalize (1.2s)
✔ [716/4415] Built Mathlib.Algebra.Homology.HasNoLoop (2.1s)
✔ [717/4843] Built Mathlib.Algebra.Order.Ring.Synonym (2.2s)
✔ [718/5018] Built Mathlib.Logic.Function.Coequalizer (1.1s)
✔ [719/5159] Built Aesop (2.0s)
✔ [720/5159] Built Mathlib.Algebra.Order.Sum (2.1s)
✔ [721/5159] Built Mathlib.Algebra.Order.Group.Equiv (2.3s)
✔ [722/5159] Built Mathlib.Combinatorics.Quiver.Push (2.2s)
✔ [723/5159] Built Mathlib.Algebra.Ring.Ext (2.0s)
✔ [724/5159] Built Mathlib.Order.SetIsMax (2.4s)
✔ [725/5159] Built Mathlib.Analysis.CStarAlgebra.ContinuousFunctionalCalculus.Note (2.1s)
✔ [726/5159] Built Mathlib.Combinatorics.Quiver.Path (3.1s)
✔ [727/5159] Built Mathlib.Topology.Sheaves.Init (2.1s)
✔ [728/5159] Built Mathlib.Combinatorics.Matroid.Init (2.1s)
✔ [729/5159] Built Mathlib.Tactic.Measurability.Init (1.0s)
✔ [730/5159] Built Mathlib.Tactic.ArithMult.Init (2.2s)
✔ [731/5160] Built Mathlib.CategoryTheory.Category.Init (1.9s)
✔ [732/5160] Built Mathlib.Data.Sym.Sym2.Init (2.0s)
✔ [733/5160] Built Mathlib.Tactic.Continuity.Init (2.0s)
✔ [734/5160] Built Mathlib.Data.List.Triplewise (3.4s)
✔ [735/5160] Built Mathlib.Data.Finset.Attr (2.1s)
✔ [736/5160] Built Mathlib.Tactic.ContinuousFunctionalCalculus (2.2s)
✔ [737/5160] Built Mathlib.Tactic.SetLike (2.1s)
✔ [738/5160] Built Mathlib.Data.Option.Basic (2.7s)
✔ [739/5161] Built Mathlib.Tactic.Bound.Attribute (3.1s)
✔ [740/5163] Built Mathlib.Data.Prod.Basic (2.9s)
✔ [741/5163] Built Mathlib.Tactic.Common (2.7s)
✔ [742/5163] Built Mathlib.Tactic.Finiteness.Attr (2.2s)
✔ [743/5163] Built Mathlib.Combinatorics.Quiver.Cast (2.3s)
✔ [744/5163] Built Mathlib.Combinatorics.Quiver.Symmetric (2.8s)
✔ [745/5163] Built Mathlib.Data.Set.Operations (3.3s)
✔ [746/5163] Built Mathlib.Tactic.Measurability (2.6s)
✔ [747/5163] Built Mathlib.Tactic.ArithMult (2.0s)
✔ [748/5163] Built Mathlib.Tactic.Continuity (2.0s)
✔ [749/5163] Built Mathlib.Data.List.GetD (2.2s)
✔ [750/5163] Built Mathlib.Logic.Nontrivial.Basic (2.3s)
✔ [751/5163] Built Mathlib.Logic.Equiv.Option (3.0s)
✔ [752/5163] Built Mathlib.Algebra.Notation.Prod (2.9s)
✔ [753/5163] Built Mathlib.Algebra.Quotient (2.8s)
✔ [754/5163] Built Mathlib.Control.Bifunctor (2.0s)
✔ [755/5163] Built Mathlib.CategoryTheory.Category.Basic (4.3s)
✔ [756/5163] Built Mathlib.Data.Stream.Init (4.3s)
✔ [757/5163] Built Mathlib.Algebra.Field.IsField (3.9s)
✔ [758/5163] Built Mathlib.Data.List.Count (3.4s)
✔ [759/5163] Built Mathlib.Data.Vector.Defs (3.8s)
✔ [760/5163] Built Mathlib.Data.Int.Sqrt (2.6s)
✔ [761/5163] Built Mathlib.Data.Rat.Defs (3.1s)
✔ [762/5163] Built Mathlib.Algebra.Group.Basic (10s)
✔ [763/5163] Built Mathlib.Data.Nat.Factorial.Basic (5.2s)
✔ [764/5163] Built Mathlib.Combinatorics.Quiver.SingleObj (2.6s)
✔ [765/5163] Built Mathlib.Lean.Expr.ExtraRecognizers (2.3s)
✔ [766/5163] Built Mathlib.Order.BoundedOrder.Basic (3.6s)
✔ [767/5163] Built Mathlib.Data.List.TakeDrop (3.0s)
✔ [768/5163] Built Mathlib.Order.Monotone.Defs (2.0s)
✔ [769/5163] Built Mathlib.Algebra.Group.WithOne.Defs (3.2s)
✔ [770/5163] Built Mathlib.Tactic.Nontriviality.Core (2.8s)
✔ [771/5163] Built Mathlib.Algebra.Group.ULift (3.2s)
✔ [772/5169] Built Mathlib.Algebra.Opposites (3.3s)
✔ [773/5169] Built Mathlib.Algebra.Order.ZeroLEOne (2.4s)
✔ [774/5169] Built Mathlib.Data.List.Basic (10s)
✔ [775/5169] Built Mathlib.Logic.Equiv.Functor (2.6s)
✔ [776/5169] Built Mathlib.Order.SetNotation (6.0s)
✔ [777/5169] Built Mathlib.Tactic.CategoryTheory.Coherence.Basic (2.7s)
✔ [778/5169] Built Mathlib.Tactic.CategoryTheory.Slice (2.8s)
✔ [779/5169] Built Mathlib.Tactic.CategoryTheory.CheckCompositions (2.9s)
✔ [780/5169] Built Mathlib.Algebra.Ring.Regular (2.4s)
✔ [781/5169] Built Mathlib.Algebra.Ring.MinimalAxioms (2.8s)
✔ [782/5169] Built Mathlib.Logic.Equiv.Basic (6.1s)
✔ [783/5169] Built Mathlib.Tactic.MoveAdd (3.3s)
✔ [784/5169] Built Mathlib.Algebra.Group.Idempotent (2.5s)
✔ [785/5169] Built Mathlib.Data.Seq.Computation (4.5s)
✔ [786/5169] Built Mathlib.Algebra.Regular.Basic (3.3s)
✔ [787/5169] Built Mathlib.Data.Int.Cast.Basic (2.6s)
✔ [788/5169] Built Mathlib.Algebra.Group.Semiconj.Basic (2.2s)
✔ [789/5169] Built Mathlib.Algebra.Group.Int.Units (2.2s)
✔ [790/5169] Built Mathlib.Algebra.Group.Torsion (2.6s)
✔ [791/5169] Built Mathlib.Algebra.Divisibility.Basic (2.9s)
✔ [792/5169] Built Mathlib.Algebra.GroupWithZero.Basic (3.1s)
✔ [793/5169] Built Mathlib.Order.Nat (2.4s)
✔ [794/5171] Built Mathlib.Data.Set.Notation (2.5s)
✔ [795/5171] Built Mathlib.Algebra.Free (7.4s)
✔ [796/5171] Built Mathlib.Data.Nat.Choose.Basic (3.5s)
✔ [797/5171] Built Mathlib.Algebra.Group.Hom.Basic (4.4s)
✔ [798/5171] Built Mathlib.Algebra.Order.Monoid.Unbundled.Defs (3.5s)
✔ [799/5171] Built Mathlib.Order.Monotone.Basic (3.4s)
✔ [800/5171] Built Mathlib.Tactic.Nontriviality (2.2s)
✔ [801/5171] Built Mathlib.Algebra.Group.WithOne.Map (2.7s)
✔ [802/5171] Built Mathlib.Algebra.GroupWithZero.ULift (2.1s)
✔ [803/5171] Built Mathlib.Algebra.Regular.Opposite (2.1s)
✔ [804/5171] Built Mathlib.Algebra.Group.WithOne.Basic (3.3s)
✔ [805/5171] Built Mathlib.Data.List.ProdSigma (2.5s)
✔ [806/5171] Built Mathlib.Data.List.Perm.Subperm (2.5s)
✔ [807/5171] Built Mathlib.Data.List.Lex (2.9s)
✔ [808/5171] Built Mathlib.Data.List.Induction (2.0s)
✔ [809/5171] Built Mathlib.Data.List.InsertIdx (2.0s)
✔ [810/5171] Built Mathlib.Topology.Defs.Basic (2.8s)
✔ [811/5171] Built Mathlib.Algebra.Group.Action.Defs (4.5s)
✔ [812/5171] Built Mathlib.Data.List.Lattice (3.6s)
✔ [813/5171] Built Mathlib.Data.List.Forall2 (3.6s)
✔ [814/5171] Built Mathlib.CategoryTheory.Functor.Basic (3.5s)
✔ [815/5171] Built Mathlib.Algebra.Field.MinimalAxioms (2.5s)
✔ [816/5171] Built Mathlib.Data.ULift (2.3s)
✔ [817/5171] Built Mathlib.Algebra.GroupWithZero.Idempotent (2.3s)
✔ [818/5173] Built Mathlib.Logic.Embedding.Basic (3.5s)
✔ [819/5173] Built Mathlib.Algebra.Ring.GrindInstances (2.7s)
✔ [820/5173] Built Mathlib.Tactic.Zify (2.8s)
✔ [821/5173] Built Mathlib.Data.Seq.Defs (3.5s)
✔ [822/5173] Built Mathlib.Algebra.Group.Commute.Basic (3.2s)
✔ [823/5173] Built Mathlib.Algebra.Divisibility.Hom (2.4s)
✔ [824/5173] Built Mathlib.Algebra.Ring.Torsion (2.3s)
✔ [825/5173] Built Mathlib.Algebra.Group.Opposite (3.6s)
✔ [826/5173] Built Mathlib.Algebra.Order.Monoid.Unbundled.OrderDual (2.2s)
✔ [827/5173] Built Mathlib.Algebra.Group.TypeTags.Basic (4.2s)
✔ [828/5173] Built Mathlib.Algebra.Order.GroupWithZero.Unbundled.Defs (3.0s)
✔ [829/5173] Built Mathlib.Order.BoundedOrder.Monotone (2.3s)
✔ [830/5173] Built Mathlib.Algebra.Ring.InjSurj (6.6s)
✔ [831/5173] Built Mathlib.Order.GaloisConnection.Defs (2.8s)
✔ [832/5173] Built Mathlib.Algebra.Group.Equiv.Basic (4.2s)
✔ [833/5173] Built Mathlib.Algebra.GroupWithZero.Hom (3.6s)
✔ [834/5173] Built Mathlib.Order.Iterate (2.5s)
✔ [835/5173] Built Mathlib.Data.Nat.Log (3.4s)
✔ [836/5173] Built Mathlib.Algebra.Group.Hom.Instances (5.3s)
✔ [837/5173] Built Mathlib.Topology.ContinuousMap.Defs (2.6s)
✔ [838/5173] Built Mathlib.Data.Multiset.Defs (3.3s)
✔ [839/5173] Built Mathlib.Data.List.Infix (3.1s)
✔ [840/5173] Built Mathlib.GroupTheory.GroupAction.IterateAct (2.8s)
✔ [841/5173] Built Mathlib.Algebra.Order.Group.Action.Synonym (2.9s)
✔ [842/5173] Built Mathlib.Algebra.Group.Action.Faithful (2.4s)
✔ [843/5173] Built Mathlib.Order.Lattice (4.7s)
✔ [844/5173] Built Mathlib.Algebra.AddTorsor.Defs (2.0s)
✔ [845/5175] Built Mathlib.Algebra.Group.Units.Basic (5.2s)
✔ [846/5175] Built Mathlib.Data.List.Zip (2.6s)
✔ [847/5175] Built Mathlib.Data.List.Perm.Basic (2.0s)
✔ [848/5175] Built Mathlib.Algebra.Group.Embedding (2.7s)
✔ [849/5175] Built Mathlib.Algebra.Ring.Idempotent (2.0s)
✔ [850/5175] Built Mathlib.Tactic.CategoryTheory.Reassoc (3.1s)
✔ [851/5175] Built Mathlib.Data.List.Nodup (3.8s)
✔ [852/5175] Built Mathlib.SetTheory.Cardinal.Defs (3.5s)
✔ [853/5175] Built Mathlib.Algebra.Ring.Int.Defs (3.4s)
✔ [854/5175] Built Mathlib.Algebra.ContinuedFractions.Basic (3.7s)
✔ [855/5175] Built Mathlib.Data.List.Chain (5.5s)
✔ [856/5175] Built Mathlib.Order.RelIso.Basic (5.0s)
✔ [857/5175] Built Mathlib.Algebra.GroupWithZero.Opposite (2.2s)
✔ [858/5175] Built Mathlib.Algebra.Group.Units.Opposite (2.4s)
✔ [859/5175] Built Mathlib.Algebra.Group.Action.TypeTags (2.3s)
✔ [860/5175] Built Mathlib.Algebra.Group.Action.Opposite (3.1s)
✔ [861/5175] Built Mathlib.Algebra.Group.Nat.TypeTags (2.1s)
✔ [862/5175] Built Mathlib.Algebra.Group.TypeTags.Hom (2.8s)
✔ [863/5175] Built Mathlib.Algebra.Group.Int.TypeTags (2.3s)
✔ [864/5175] Built Mathlib.Algebra.Ring.Divisibility.Basic (2.8s)
✔ [865/5175] Built Mathlib.Algebra.Ring.Hom.InjSurj (2.4s)
✔ [866/5175] Built Mathlib.Algebra.GroupWithZero.Equiv (2.5s)
✔ [867/5175] Built Mathlib.Algebra.Group.Hom.End (2.6s)
✔ [868/5175] Built Mathlib.Algebra.GroupWithZero.Action.Faithful (2.5s)
✔ [869/5175] Built Mathlib.Algebra.Group.Equiv.Opposite (3.6s)
✔ [870/5175] Built Mathlib.Algebra.Ring.Basic (3.2s)
✔ [871/5175] Built Mathlib.Algebra.Group.Action.Sum (2.8s)
✔ [872/5175] Built Mathlib.Data.Multiset.ZeroCons (3.8s)
✔ [873/5175] Built Mathlib.Algebra.Group.Action.Sigma (2.9s)
✔ [874/5175] Built Mathlib.Algebra.Group.Action.Option (2.5s)
✔ [875/5175] Built Mathlib.Order.BoundedOrder.Lattice (2.6s)
✔ [876/5175] Built Mathlib.Algebra.Group.Action.Units (3.1s)
✔ [877/5175] Built Mathlib.Order.Monotone.Monovary (3.2s)
✔ [878/5177] Built Mathlib.LinearAlgebra.AffineSpace.Defs (2.4s)
