=== COLD CERT START 20260211T215731Z ===
pwd: /Users/dcharb/Documents/Kimi_Agent_UFRF, Fel Polynomials, Moonshine
✔ [489/774] Built Mathlib.Logic.Function.Iterate (2.4s)
✔ [490/774] Built Mathlib.Tactic.GRewrite.Core (2.4s)
✔ [491/774] Built Batteries (1.1s)
✔ [492/774] Built Mathlib.Tactic.HaveI (1.3s)
✔ [493/778] Built Mathlib.Tactic.IrreducibleDef (2.8s)
✔ [494/781] Built Mathlib.Logic.Unique (2.1s)
✔ [495/784] Built Aesop.RuleTac.Basic (1.8s)
✔ [496/784] Built Aesop.Index.Forward (1.7s)
✔ [497/784] Built Mathlib.Lean.Meta.CongrTheorems (3.4s)
✔ [498/784] Built Mathlib.Lean.Expr.Rat (1.1s)
✔ [499/784] Built Mathlib.Tactic.Translate.Core (9.0s)
✔ [500/784] Built Aesop.Index.RulePattern (1.0s)
✔ [501/784] Built Mathlib.Tactic.GCongr (1.9s)
✔ [502/784] Built Mathlib.Data.Rat.Init (1.2s)
✔ [503/785] Built Mathlib.Tactic.GRewrite.Elab (2.4s)
✔ [504/785] Built Mathlib.Tactic.FunProp.Elab (2.6s)
✔ [505/785] Built Aesop.Search.Expansion.Basic (1.8s)
✔ [506/785] Built Mathlib.Data.FunLike.Basic (2.4s)
✔ [507/788] Built Aesop.RuleTac.Tactic (2.1s)
✔ [508/788] Built Mathlib.Data.Quot (3.2s)
✔ [509/788] Built Aesop.RuleTac.Descr (1.7s)
✔ [510/788] Built Aesop.RuleTac.Preprocess (2.1s)
✔ [511/788] Built Aesop.RuleTac.Apply (2.3s)
✔ [512/790] Built Aesop.RuleTac.Cases (2.5s)
✔ [513/813] Built Mathlib.Util.Qq (2.1s)
✔ [514/818] Built Mathlib.Tactic.TryThis (1.2s)
✔ [515/818] Built Mathlib.Tactic.Translate.ToDual (2.3s)
✔ [516/820] Built Mathlib.Tactic.Translate.ToAdditive (2.4s)
✔ [517/820] Built Mathlib.Tactic.GRewrite (2.1s)
✔ [518/820] Built Aesop.Rule.Basic (1.7s)
✔ [519/821] Built Mathlib.Tactic.FunProp (2.1s)
✔ [520/821] Built Mathlib.Control.Basic (1.4s)
✔ [521/827] Built Mathlib.Data.FunLike.Embedding (2.1s)
✔ [522/827] Built Mathlib.Data.Ineq (1.1s)
✔ [523/834] Built Mathlib.Util.AtomM.Recurse (2.1s)
✔ [524/834] Built Mathlib.Tactic.CongrExclamation (4.2s)
✔ [525/834] Built Mathlib.Tactic.FieldSimp.Attr (1.3s)
✔ [526/851] Built Mathlib.Util.DischargerAsTactic (1.3s)
✔ [527/859] Built Mathlib.Data.List.Monad (1.2s)
✔ [528/863] Built Mathlib.Control.Functor (1.4s)
✔ [529/863] Built Aesop.Rule (1.8s)
✔ [530/863] Built Mathlib.Tactic.ToDual (2.2s)
✔ [531/863] Built Mathlib.Tactic.ToAdditive (2.2s)
✔ [532/863] Built Mathlib.Data.FunLike.Equiv (2.2s)
✔ [533/863] Built Mathlib.Data.PNat.Notation (1.1s)
✔ [534/863] Built Mathlib.Util.SynthesizeUsing (2.1s)
✔ [535/865] Built Mathlib.Lean.Meta.Tactic.Rewrite (1.1s)
✔ [536/865] Built Mathlib.Data.Tree.Basic (1.4s)
✔ [537/868] Built Mathlib.Tactic.Convert (2.8s)
✔ [538/870] Built Mathlib.Data.List.Defs (2.1s)
✔ [539/873] Built Aesop.Tree.UnsafeQueue (1.9s)
✔ [540/873] Built Aesop.RuleSet.Member (1.9s)
✔ [541/874] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.Datatypes (1.4s)
✔ [542/875] Built Mathlib.Order.Defs.PartialOrder (2.9s)
✔ [543/875] Built Mathlib.Util.ElabWithoutMVars (1.2s)
✔ [544/877] Built Mathlib.Algebra.Notation.Defs (2.7s)
✔ [545/877] Built Aesop.Forward.Match (3.2s)
✔ [546/877] Built Mathlib.Order.Notation (2.9s)
✔ [547/877] Built Aesop.Builder.Basic (1.4s)
✔ [548/877] Built Mathlib.Logic.Pairwise (1.8s)
✔ [549/877] Built Mathlib.Tactic.TermCongr (4.0s)
✔ [550/877] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.Gauss (1.6s)
✔ [551/877] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.SimplexAlgorithm (1.0s)
✔ [552/877] Built Mathlib.Algebra.NeZero (2.2s)
✔ [553/877] Built Mathlib.Order.Interval.Set.Defs (2.4s)
✔ [554/881] Built Mathlib.Logic.Equiv.Defs (4.7s)
✔ [555/881] Built Aesop.Tree.Data.ForwardRuleMatches (2.3s)
✔ [556/881] Built Aesop.Index (2.6s)
✔ [557/881] Built Mathlib.Order.Defs.LinearOrder (3.3s)
✔ [558/881] Built Aesop.RuleTac.Forward (3.3s)
✔ [559/881] Built Mathlib.Control.ULift (1.4s)
✔ [560/881] Built Mathlib.Algebra.Regular.Defs (2.1s)
✔ [561/881] Built Mathlib.Algebra.Notation.Pi.Defs (2.6s)
✔ [562/881] Built Aesop.Builder.Unfold (1.7s)
✔ [563/887] Built Mathlib.Order.TypeTags (1.9s)
✔ [564/887] Built Aesop.Builder.Apply (1.7s)
✔ [565/887] Built Aesop.Builder.Tactic (1.8s)
✔ [566/887] Built Aesop.Builder.Forward (2.3s)
✔ [567/887] Built Aesop.Builder.NormSimp (1.8s)
✔ [568/887] Built Mathlib.Tactic.Linarith.Oracle.SimplexAlgorithm.PositiveVector (1.2s)
✔ [569/887] Built Aesop.Builder.Constructors (1.8s)
✔ [570/887] Built Aesop.Forward.State (5.2s)
✔ [571/887] Built Aesop.Builder.Cases (1.8s)
✔ [572/887] Built Mathlib.Tactic.CongrM (2.1s)
✔ [573/888] Built Mathlib.Control.EquivFunctor (2.2s)
✔ [574/888] Built Mathlib.Data.Nat.Basic (2.5s)
✔ [575/888] Built Aesop.RuleTac (2.3s)
✔ [576/888] Built Mathlib.Data.Bool.Basic (2.5s)
✔ [577/888] Built Mathlib.Logic.Equiv.Prod (3.7s)
✔ [578/888] Built Mathlib.Data.Int.Order.Basic (2.6s)
✔ [579/893] Built Aesop.Builder.Default (1.6s)
✔ [580/893] Built Mathlib.Algebra.Notation.Pi.Basic (2.6s)
✔ [581/894] Built Aesop.RuleSet (3.8s)
✔ [582/894] Built Mathlib.Order.Basic (5.0s)
✔ [583/901] Built Mathlib.Tactic.Widget.CongrM (2.6s)
✔ [584/901] Built Mathlib.Data.Nat.Find (2.6s)
✔ [585/901] Built Mathlib.Data.Int.Basic (2.7s)
✔ [586/901] Built Aesop.Forward.State.ApplyGoalDiff (2.3s)
✔ [587/901] Built Aesop.Tree.Data (3.5s)
✔ [588/905] Built Mathlib.Data.Nat.Sqrt (3.6s)
✔ [589/905] Built Mathlib.Logic.Equiv.Sum (3.6s)
✔ [590/905] Built Aesop.Forward.State.Initial (2.2s)
✔ [591/905] Built Aesop.Frontend.Extension.Init (2.1s)
✔ [592/905] Built Aesop.Frontend.RuleExpr (4.2s)
✔ [593/905] Built Mathlib.Data.PNat.Defs (2.8s)
✔ [594/908] Built Mathlib.Algebra.Group.Defs (7.5s)
✔ [595/908] Built Mathlib.Order.Synonym (2.9s)
✔ [596/908] Built Aesop.Tree.Traversal (2.1s)
✔ [597/908] Built Mathlib.Order.ULift (2.6s)
✔ [598/908] Built Aesop.Tree.RunMetaM (1.8s)
✔ [599/908] Built Aesop.Search.Queue.Class (1.8s)
✔ [600/908] Built Mathlib.Order.RelClasses (3.7s)
✔ [601/908] Built Aesop.Tree.TreeM (2.3s)
✔ [602/908] Built Aesop.Frontend.Extension (2.5s)
✔ [603/908] Built Mathlib.Algebra.Notation (2.5s)
✔ [604/908] Built Aesop.Saturate (3.5s)
✔ [605/908] Built Mathlib.Algebra.Group.Nat.Defs (2.1s)
✔ [606/908] Built Mathlib.Algebra.BigOperators.Group.List.Defs (2.6s)
✔ [607/909] Built Mathlib.Algebra.Group.Int.Defs (2.1s)
✔ [608/909] Built Mathlib.Algebra.Group.Invertible.Defs (2.5s)
✔ [609/909] Built Mathlib.Data.Nat.Cast.Defs (2.6s)
✔ [610/909] Built Mathlib.Algebra.GroupWithZero.Defs (2.7s)
✔ [611/909] Built Mathlib.Algebra.Group.Semiconj.Defs (2.4s)
✔ [612/909] Built Mathlib.Order.Compare (2.5s)
✔ [613/909] Built Mathlib.Order.Max (2.8s)
✔ [614/909] Built Aesop.Tree.Tracing (2.8s)
✔ [615/909] Built Mathlib.Algebra.Group.Pi.Basic (3.5s)
✔ [616/909] Built Mathlib.Algebra.Group.InjSurj (4.2s)
✔ [617/909] Built Aesop.Search.SearchM (2.8s)
✔ [618/909] Built Mathlib.Algebra.Order.Group.Synonym (4.4s)
✔ [619/912] Built Aesop.Tree.Free (2.1s)
✔ [620/912] Built Aesop.Tree.ExtractProof (2.6s)
✔ [621/912] Built Aesop.Tree.ExtractScript (3.1s)
✔ [622/912] Built Aesop.Tree.AddRapp (4.3s)
✔ [623/912] Built Aesop.Frontend.Tactic (2.8s)
✔ [624/912] Built Aesop.Frontend.Attribute (2.5s)
✔ [625/916] Built Aesop.Frontend.Saturate (2.6s)
✔ [626/916] Built Aesop.Tree.State (2.0s)
✔ [627/916] Built Aesop.Frontend.Command (3.2s)
✔ [628/916] Built Mathlib.Algebra.Group.Hom.Defs (7.2s)
✔ [629/916] Built Mathlib.Data.Nat.Cast.NeZero (1.8s)
✔ [630/916] Built Mathlib.Data.Int.Cast.Defs (2.0s)
✔ [631/916] Built Mathlib.Data.Int.Cast.Pi (1.1s)
✔ [632/916] Built Mathlib.Algebra.GroupWithZero.Nat (2.1s)
✔ [633/918] Built Aesop.Search.RuleSelection (2.0s)
✔ [634/918] Built Mathlib.Algebra.GroupWithZero.NeZero (2.1s)
✔ [635/918] Built Mathlib.Algebra.Group.Commute.Defs (2.5s)
✔ [636/918] Built Aesop.BuiltinRules.Split (2.1s)
✔ [637/918] Built Aesop.BuiltinRules.Subst (2.2s)
✔ [638/918] Built Aesop.BuiltinRules.Rfl (2.0s)
✔ [639/918] Built Aesop.BuiltinRules.Intros (2.1s)
✔ [640/918] Built Aesop.BuiltinRules.Ext (2.1s)
✔ [641/918] Built Aesop.BuiltinRules.DestructProducts (2.3s)
✔ [642/919] Built Aesop.BuiltinRules.ApplyHyps (2.1s)
✔ [643/920] Built Aesop.BuiltinRules.Assumption (2.3s)
✔ [644/938] Built Aesop.Frontend (2.0s)
✔ [645/955] Built Mathlib.Tactic.Bound.Init (2.0s)
✔ [646/959] Built Aesop.Tree.Check (2.8s)
✔ [647/974] Built Mathlib.Algebra.CharZero.Defs (2.2s)
✔ [648/985] Built Mathlib.Logic.Function.CompTypeclasses (1.1s)
✔ [649/997] Built Mathlib.Algebra.GroupWithZero.InjSurj (2.8s)
✔ [650/1041] Built Mathlib.Algebra.Ring.Defs (3.3s)
✔ [651/1041] Built Aesop.BuiltinRules (2.5s)
✔ [652/1041] Built Aesop.Tree (2.1s)
✔ [653/1041] Built Mathlib.Data.PNat.Equiv (2.5s)
✔ [654/1043] Built Mathlib.Algebra.GroupWithZero.Pi (2.2s)
✔ [655/1043] Built Mathlib.Algebra.Group.Equiv.Defs (5.1s)
✔ [656/1062] Built Mathlib.Algebra.Group.Hom.CompTypeclasses (2.2s)
✔ [657/1066] Built Mathlib.Data.Finite.Defs (1.0s)
✔ [658/1089] Built Mathlib.Algebra.Ring.Nat (1.9s)
✔ [659/1089] Built Aesop.Search.Expansion.Norm (4.9s)
✔ [660/1092] Built Mathlib.Algebra.Ring.Semiconj (1.0s)
✔ [661/1129] Built Aesop.Search.Queue (1.9s)
✔ [662/1146] Built Mathlib.Algebra.Group.Units.Defs (5.6s)
✔ [663/1146] Built Mathlib.Algebra.Field.Defs (2.4s)
✔ [664/1146] Built Mathlib.Data.Int.DivMod (1.2s)
✔ [665/1200] Built Mathlib.Data.List.Flatten (2.3s)
✔ [666/1216] Built Mathlib.Data.List.Pairwise (2.1s)
✔ [667/1255] Built Mathlib.Algebra.Group.Commute.Hom (2.2s)
✔ [668/1256] Built Mathlib.Data.List.TakeWhile (2.4s)
✔ [669/1258] Built Mathlib.Algebra.Group.PUnit (2.3s)
✔ [670/1271] Built Mathlib.Tactic.SuppressCompilation (1.9s)
✔ [671/1320] Built Mathlib.Logic.Small.Defs (2.3s)
✔ [672/1323] Built Mathlib.Algebra.Group.Nat.Units (2.2s)
✔ [673/1325] Built Aesop.Search.Expansion (3.1s)
✔ [674/1420] Built Mathlib.Data.Countable.Defs (2.3s)
✔ [675/1424] Built Mathlib.Control.Traversable.Basic (1.4s)
✔ [676/1462] Built Mathlib.Control.Monad.Basic (2.2s)
✔ [677/1502] Built Mathlib.Data.Nat.Bits (2.8s)
✔ [678/1509] Built Mathlib.Data.Sigma.Lex (1.6s)
✔ [679/1593] Built Mathlib.Control.Applicative (2.7s)
✔ [680/1657] Built Mathlib.Algebra.Ring.PUnit (2.1s)
✔ [681/1831] Built Mathlib.Algebra.Group.Irreducible.Defs (2.4s)
✔ [682/1831] Built Mathlib.Algebra.GroupWithZero.Regular (2.2s)
✔ [683/2052] Built Mathlib.Algebra.Group.Pi.Units (2.4s)
✔ [684/2070] Built Aesop.Search.ExpandSafePrefix (2.6s)
✔ [685/2070] Built Mathlib.Algebra.Group.Commutator (2.1s)
✔ [686/2104] Built Mathlib.Algebra.Order.GroupWithZero.Synonym (2.2s)
✔ [687/2139] Built Mathlib.Logic.UnivLE (2.1s)
✔ [688/2139] Built Mathlib.Data.ENat.Defs (2.0s)
✔ [689/2300] Built Mathlib.Algebra.Notation.Lemmas (2.2s)
✔ [690/2404] Built Mathlib.CategoryTheory.ConcreteCategory.Bundled (1.1s)
✔ [691/2499] Built Mathlib.Algebra.EuclideanDomain.Defs (2.7s)
✔ [692/2677] Built Mathlib.Util.AddRelatedDecl (1.6s)
✔ [693/2824] Built Mathlib.Data.Opposite (2.3s)
✔ [694/2928] Built Mathlib.Logic.Lemmas (2.6s)
✔ [695/2942] Built Mathlib.Tactic.CategoryTheory.Coherence.Datatypes (2.2s)
✔ [696/2943] Built Aesop.Search.Main (3.6s)
✔ [697/2943] Built Mathlib.RingTheory.LocalRing.Defs (2.3s)
✔ [698/2965] Built Mathlib.Tactic.ProxyType (4.1s)
✔ [699/2979] Built Mathlib.Algebra.Group.Ext (3.3s)
✔ [700/2979] Built Mathlib.Algebra.Homology.ComplexShape (2.6s)
✔ [701/3006] Built Mathlib.Algebra.PEmptyInstances (2.2s)
✔ [702/3007] Built Mathlib.Combinatorics.Quiver.Basic (2.4s)
✔ [703/3072] Built Mathlib.Data.Matrix.DMatrix (2.9s)
✔ [704/3217] Built Mathlib.Algebra.HierarchyDesign (2.1s)
✔ [705/3268] Built Mathlib.Data.Stream.Defs (1.3s)
✔ [706/3622] Built Mathlib.Tactic.Monotonicity.Basic (1.3s)
✔ [707/3659] Built Mathlib.Tactic.CategoryTheory.Coherence.PureCoherence (2.0s)
✔ [708/3888] Built Mathlib.Algebra.Expr (1.9s)
✔ [709/3915] Built Mathlib.Util.Superscript (1.5s)
✔ [710/3989] Built Aesop.Main (2.7s)
✔ [711/3989] Built Mathlib.Tactic.CategoryTheory.Coherence.Normalize (3.3s)
✔ [712/4020] Built Mathlib.Algebra.Group.MinimalAxioms (2.3s)
✔ [713/4020] Built Mathlib.Data.Nat.NthRoot.Defs (1.1s)
✔ [714/4523] Built Mathlib.Tactic.Generalize (1.1s)
✔ [715/4551] Built Mathlib.Combinatorics.Quiver.Prefunctor (2.4s)
✔ [716/4551] Built Mathlib.Algebra.Homology.HasNoLoop (2.1s)
✔ [717/4808] Built Mathlib.Logic.Function.Coequalizer (1.0s)
✔ [718/5003] Built Mathlib.Algebra.Order.Ring.Synonym (2.2s)
✔ [719/5433] Built Aesop (1.0s)
✔ [720/5433] Built Mathlib.Algebra.Order.Sum (2.1s)
✔ [721/5433] Built Mathlib.Algebra.Order.Group.Equiv (2.4s)
✔ [722/5433] Built Mathlib.Order.SetIsMax (2.2s)
✔ [723/5433] Built Mathlib.Combinatorics.Quiver.Push (2.3s)
✔ [724/5433] Built Mathlib.Analysis.CStarAlgebra.ContinuousFunctionalCalculus.Note (2.2s)
✔ [725/5433] Built Mathlib.Algebra.Ring.Ext (3.0s)
✔ [726/5433] Built Mathlib.Data.TwoPointing (2.3s)
✔ [727/5433] Built Mathlib.Combinatorics.Quiver.Path (3.3s)
✔ [728/5433] Built Mathlib.Topology.Sheaves.Init (2.1s)
✔ [729/5433] Built Mathlib.Combinatorics.Matroid.Init (2.2s)
✔ [730/5433] Built Mathlib.Tactic.ArithMult.Init (1.0s)
✔ [731/5433] Built Mathlib.CategoryTheory.Category.Init (2.1s)
✔ [732/5433] Built Mathlib.Tactic.Measurability.Init (2.2s)
✔ [733/5433] Built Mathlib.Data.Sym.Sym2.Init (2.1s)
✔ [734/5433] Built Mathlib.Data.List.Triplewise (3.5s)
✔ [735/5433] Built Mathlib.Tactic.DepRewrite (4.2s)
✔ [736/5433] Built Mathlib.Tactic.Continuity.Init (2.1s)
✔ [737/5436] Built Mathlib.Tactic.ContinuousFunctionalCalculus (2.2s)
✔ [738/5436] Built Mathlib.Data.Finset.Attr (2.1s)
✔ [739/5436] Built Mathlib.Tactic.SetLike (2.1s)
✔ [740/5436] Built Mathlib.Tactic.Bound.Attribute (2.8s)
✔ [741/5437] Built Mathlib.Data.Option.Basic (2.8s)
✔ [742/5437] Built Mathlib.Tactic.Common (2.7s)
✔ [743/5437] Built Mathlib.Data.Prod.Basic (3.0s)
✔ [744/5437] Built Mathlib.Tactic.Finiteness.Attr (2.3s)
✔ [745/5437] Built Mathlib.Combinatorics.Quiver.Cast (2.4s)
✔ [746/5438] Built Mathlib.Combinatorics.Quiver.Symmetric (2.6s)
✔ [747/5438] Built Mathlib.Tactic.ArithMult (2.3s)
✔ [748/5438] Built Mathlib.Data.Set.Operations (3.4s)
✔ [749/5438] Built Mathlib.Tactic.Measurability (2.5s)
✔ [750/5438] Built Mathlib.Tactic.Continuity (2.4s)
✔ [751/5438] Built Mathlib.Control.Bifunctor (3.1s)
✔ [752/5438] Built Mathlib.Algebra.Quotient (2.8s)
✔ [753/5438] Built Mathlib.Data.List.Count (2.0s)
✔ [754/5438] Built Mathlib.Data.Vector.Defs (3.2s)
✔ [755/5438] Built Mathlib.Data.Stream.Init (4.0s)
✔ [756/5438] Built Mathlib.CategoryTheory.Category.Basic (4.3s)
✔ [757/5438] Built Mathlib.Algebra.Field.IsField (3.4s)
✔ [758/5438] Built Mathlib.Data.Rat.Defs (3.3s)
✔ [759/5438] Built Mathlib.Data.Int.Sqrt (2.7s)
✔ [760/5438] Built Mathlib.Data.Nat.Factorial.Basic (4.8s)
✔ [761/5438] Built Mathlib.Data.List.GetD (2.5s)
✔ [762/5438] Built Mathlib.Logic.Nontrivial.Basic (2.4s)
✔ [763/5438] Built Mathlib.Data.List.TakeDrop (3.6s)
✔ [764/5438] Built Mathlib.Algebra.Notation.Prod (3.1s)
✔ [765/5438] Built Mathlib.Logic.Equiv.Option (3.3s)
✔ [766/5438] Built Mathlib.Algebra.Group.Basic (10s)
✔ [767/5438] Built Mathlib.Lean.Expr.ExtraRecognizers (2.2s)
✔ [768/5438] Built Mathlib.Combinatorics.Quiver.SingleObj (2.8s)
✔ [769/5441] Built Mathlib.Order.BoundedOrder.Basic (3.8s)
✔ [770/5441] Built Mathlib.Logic.Equiv.Functor (3.0s)
✔ [771/5441] Built Mathlib.Order.Monotone.Defs (3.8s)
✔ [772/5441] Built Mathlib.CategoryTheory.Category.KleisliCat (3.0s)
✔ [773/5441] Built Mathlib.Tactic.CategoryTheory.Slice (3.1s)
✔ [774/5441] Built Mathlib.Tactic.CategoryTheory.Coherence.Basic (3.8s)
✔ [775/5441] Built Mathlib.Data.Seq.Computation (4.7s)
✔ [776/5441] Built Mathlib.Tactic.CategoryTheory.CheckCompositions (3.2s)
✔ [777/5441] Built Mathlib.Order.SetNotation (6.4s)
✔ [778/5441] Built Mathlib.Algebra.Group.WithOne.Defs (3.7s)
✔ [779/5441] Built Mathlib.Algebra.Group.ULift (3.2s)
✔ [780/5441] Built Mathlib.Algebra.Opposites (2.9s)
✔ [781/5441] Built Mathlib.Tactic.Nontriviality.Core (2.9s)
✔ [782/5441] Built Mathlib.Algebra.Order.ZeroLEOne (2.0s)
✔ [783/5441] Built Mathlib.Tactic.MoveAdd (2.9s)
✔ [784/5441] Built Mathlib.Data.List.Basic (11s)
✔ [785/5441] Built Mathlib.Algebra.Ring.MinimalAxioms (2.7s)
✔ [786/5441] Built Mathlib.Algebra.Ring.Regular (2.7s)
✔ [787/5441] Built Mathlib.Algebra.Group.Idempotent (2.5s)
✔ [788/5441] Built Mathlib.Data.Int.Cast.Basic (2.9s)
✔ [789/5441] Built Mathlib.Algebra.Regular.Basic (3.1s)
✔ [790/5442] Built Mathlib.Algebra.Group.Semiconj.Basic (3.0s)
✔ [791/5442] Built Mathlib.Logic.Equiv.Basic (5.4s)
✔ [792/5442] Built Mathlib.Algebra.Group.Int.Units (2.8s)
✔ [793/5442] Built Mathlib.Algebra.Divisibility.Basic (2.0s)
✔ [794/5442] Built Mathlib.Algebra.Group.Torsion (2.8s)
✔ [795/5442] Built Mathlib.Algebra.GroupWithZero.Basic (3.2s)
✔ [796/5442] Built Mathlib.Order.Nat (2.6s)
✔ [797/5442] Built Mathlib.Algebra.Free (6.9s)
✔ [798/5442] Built Mathlib.Data.Set.Notation (2.9s)
✔ [799/5442] Built Mathlib.Algebra.Group.Hom.Basic (4.0s)
✔ [800/5442] Built Mathlib.Algebra.Order.Monoid.Unbundled.Defs (3.4s)
✔ [801/5442] Built Mathlib.Data.Nat.Choose.Basic (3.9s)
✔ [802/5442] Built Mathlib.Order.Monotone.Basic (3.8s)
✔ [803/5442] Built Mathlib.Algebra.GroupWithZero.ULift (2.6s)
✔ [804/5442] Built Mathlib.Topology.Defs.Basic (3.0s)
✔ [805/5442] Built Mathlib.CategoryTheory.Functor.Basic (3.5s)
✔ [806/5442] Built Mathlib.Algebra.Group.WithOne.Map (3.1s)
✔ [807/5442] Built Mathlib.Data.Seq.Defs (4.0s)
✔ [808/5442] Built Mathlib.Algebra.Regular.Opposite (2.7s)
✔ [809/5443] Built Mathlib.Algebra.Group.WithOne.Basic (4.0s)
✔ [810/5443] Built Mathlib.Tactic.Nontriviality (2.4s)
✔ [811/5443] Built Mathlib.Data.List.ProdSigma (2.8s)
✔ [812/5443] Built Mathlib.Algebra.Group.Action.Defs (4.6s)
✔ [813/5443] Built Mathlib.Data.List.Perm.Subperm (2.7s)
✔ [814/5443] Built Mathlib.Data.List.Lex (3.1s)
✔ [815/5443] Built Mathlib.Data.List.Induction (3.1s)
✔ [816/5445] Built Mathlib.Data.List.InsertIdx (2.9s)
✔ [817/5445] Built Mathlib.Algebra.Field.MinimalAxioms (2.7s)
✔ [818/5445] Built Mathlib.Data.List.Forall2 (3.4s)
✔ [819/5445] Built Mathlib.Data.List.Lattice (4.1s)
✔ [820/5445] Built Mathlib.Algebra.GroupWithZero.Idempotent (2.7s)
✔ [821/5445] Built Mathlib.Algebra.Ring.GrindInstances (2.7s)
✔ [822/5445] Built Mathlib.Tactic.Zify (2.6s)
✔ [823/5445] Built Mathlib.Data.ULift (2.3s)
✔ [824/5445] Built Mathlib.Algebra.Group.Commute.Basic (3.2s)
✔ [825/5445] Built Mathlib.Algebra.Divisibility.Hom (2.6s)
✔ [826/5445] Built Mathlib.Logic.Embedding.Basic (3.6s)
✔ [827/5445] Built Mathlib.Algebra.Ring.Torsion (2.5s)
✔ [828/5445] Built Mathlib.Algebra.Group.Opposite (3.6s)
✔ [829/5445] Built Mathlib.Algebra.Group.TypeTags.Basic (4.1s)
✔ [830/5445] Built Mathlib.Algebra.Ring.InjSurj (6.2s)
✔ [831/5445] Built Mathlib.Algebra.Order.Monoid.Unbundled.OrderDual (2.5s)
✔ [832/5445] Built Mathlib.Order.BoundedOrder.Monotone (2.4s)
✔ [833/5445] Built Mathlib.Algebra.GroupWithZero.Hom (3.5s)
✔ [834/5445] Built Mathlib.Algebra.Group.Equiv.Basic (4.4s)
✔ [835/5445] Built Mathlib.Order.GaloisConnection.Defs (3.0s)
✔ [836/5445] Built Mathlib.Algebra.Order.GroupWithZero.Unbundled.Defs (3.7s)
✔ [837/5445] Built Mathlib.Algebra.Group.Hom.Instances (5.2s)
✔ [838/5445] Built Mathlib.Order.Iterate (2.4s)
✔ [839/5445] Built Mathlib.Topology.ContinuousMap.Defs (2.5s)
✔ [840/5445] Built Mathlib.Data.Nat.Log (3.8s)
✔ [841/5447] Built Mathlib.Tactic.CategoryTheory.Reassoc (3.0s)
✔ [842/5447] Built Mathlib.Algebra.ContinuedFractions.Basic (2.0s)
✔ [843/5447] Built Mathlib.Algebra.Order.Group.Action.Synonym (2.7s)
✔ [844/5447] Built Mathlib.GroupTheory.GroupAction.IterateAct (2.8s)
✔ [845/5447] Built Mathlib.Algebra.Group.Action.Faithful (2.7s)
✔ [846/5447] Built Mathlib.Order.Lattice (5.1s)
✔ [847/5447] Built Mathlib.Algebra.AddTorsor.Defs (2.0s)
✔ [848/5447] Built Mathlib.Data.Multiset.Defs (3.4s)
✔ [849/5447] Built Mathlib.Data.List.Infix (3.0s)
✔ [850/5447] Built Mathlib.Data.List.Zip (2.9s)
✔ [851/5447] Built Mathlib.Algebra.Group.Units.Basic (5.7s)
✔ [852/5447] Built Mathlib.Data.List.Perm.Basic (3.3s)
✔ [853/5447] Built Mathlib.Algebra.Ring.Idempotent (2.0s)
✔ [854/5447] Built Mathlib.Algebra.Ring.Int.Defs (2.0s)
✔ [855/5447] Built Mathlib.Data.List.Nodup (4.3s)
✔ [856/5447] Built Mathlib.Algebra.Group.Embedding (2.5s)
✔ [857/5447] Built Mathlib.SetTheory.Cardinal.Defs (3.6s)
✔ [858/5447] Built Mathlib.Data.List.Chain (5.4s)
✔ [859/5447] Built Mathlib.Algebra.Group.Units.Opposite (2.5s)
✔ [860/5447] Built Mathlib.Algebra.Group.Action.Opposite (2.9s)
✔ [861/5447] Built Mathlib.Order.RelIso.Basic (4.3s)
✔ [862/5449] Built Mathlib.Algebra.GroupWithZero.Opposite (2.8s)
✔ [863/5449] Built Mathlib.Algebra.Group.Action.TypeTags (2.6s)
✔ [864/5449] Built Mathlib.Algebra.Group.Nat.TypeTags (2.5s)
✔ [865/5449] Built Mathlib.Algebra.Group.Int.TypeTags (2.6s)
✔ [866/5449] Built Mathlib.Algebra.Ring.Hom.InjSurj (2.6s)
✔ [867/5449] Built Mathlib.Algebra.Group.TypeTags.Hom (3.4s)
✔ [868/5449] Built Mathlib.Algebra.GroupWithZero.Equiv (2.5s)
✔ [869/5449] Built Mathlib.Algebra.Ring.Divisibility.Basic (3.3s)
✔ [870/5449] Built Mathlib.Algebra.Group.Equiv.Opposite (3.6s)
✔ [871/5449] Built Mathlib.Algebra.Group.Hom.End (2.8s)
✔ [872/5449] Built Mathlib.Algebra.Ring.Basic (3.2s)
✔ [873/5449] Built Mathlib.CategoryTheory.NatTrans (2.9s)
✔ [874/5449] Built Mathlib.Algebra.GroupWithZero.Action.Faithful (2.6s)
✔ [875/5449] Built Mathlib.Algebra.Group.Action.Sum (2.8s)
✔ [876/5449] Built Mathlib.Algebra.Group.Action.Option (2.7s)
✔ [877/5449] Built Mathlib.Algebra.Group.Action.Sigma (3.0s)
✔ [878/5449] Built Mathlib.CategoryTheory.Iso (4.6s)
✔ [879/5449] Built Mathlib.LinearAlgebra.AffineSpace.Defs (2.1s)
✔ [880/5449] Built Mathlib.Algebra.Group.Action.Units (2.0s)
